Vendor ID,Invoice Date,Payment Amount,Vendor Category,Vendor Location,Due Date,Payment Terms,delay_days,Payment Date,is_delayed,Historical Payment Behavior,Terms_Amount_Interaction,Amount_Category,is_anomaly
3,2024-11-24,52365,2,2,2025-02-06,74,12,2025-02-18,1,11.885714285714286,3875010,104730,1
3,2024-11-24,16494,1,0,2025-03-20,116,8,2025-03-28,1,11.887323943661972,1913304,16494,1
3,2024-12-01,12901,2,3,2025-03-17,106,7,2025-03-24,1,11.833333333333334,1367506,25802,1
3,2024-12-13,38999,3,3,2025-04-11,119,7,2025-04-18,1,11.767123287671232,4640881,116997,1
3,2024-12-21,35131,2,2,2025-01-28,38,14,2025-02-11,1,11.702702702702704,1334978,70262,1
4,2023-01-01,60583,1,1,2023-04-26,115,9,2023-05-05,1,0.0,6967045,60583,-1
4,2023-01-03,66306,2,0,2023-02-21,49,13,2023-03-06,1,9.0,3248994,132612,-1
4,2023-01-21,12341,1,1,2023-04-28,97,8,2023-05-06,1,11.0,1197077,12341,1
4,2023-01-21,61492,0,2,2023-05-08,107,9,2023-05-17,1,10.0,6579644,0,-1
4,2023-01-29,71538,2,1,2023-03-29,59,14,2023-04-12,1,9.75,4220742,143076,-1
4,2023-02-07,28235,3,1,2023-03-31,52,12,2023-04-12,1,10.6,1468220,84705,1
4,2023-02-17,69812,0,1,2023-03-30,41,14,2023-04-13,1,10.833333333333334,2862292,0,1
4,2023-03-09,74135,2,1,2023-03-31,22,14,2023-04-14,1,11.285714285714286,1630970,148270,1
4,2023-03-09,68094,1,1,2023-05-06,58,12,2023-05-18,1,11.625,3949452,68094,1
4,2023-03-15,57918,3,2,2023-04-15,31,14,2023-04-29,1,11.666666666666666,1795458,173754,1
4,2023-03-21,12451,2,3,2023-07-09,110,9,2023-07-18,1,11.9,1369610,24902,1
4,2023-03-24,70021,3,0,2023-05-16,53,12,2023-05-28,1,11.636363636363637,3711113,210063,-1
4,2023-03-27,42062,1,3,2023-07-05,100,8,2023-07-13,1,11.666666666666666,4206200,42062,1
4,2023-04-25,2968,1,2,2023-08-06,103,9,2023-08-15,1,11.384615384615383,305704,2968,1
4,2023-05-09,35877,0,1,2023-07-27,79,14,2023-08-10,1,11.214285714285714,2834283,0,1
4,2023-05-10,51799,1,2,2023-08-13,95,9,2023-08-22,1,11.4,4920905,51799,1
4,2023-05-18,20902,1,3,2023-06-14,27,14,2023-06-28,1,11.25,564354,20902,1
4,2023-05-24,23101,0,2,2023-07-03,40,14,2023-07-17,1,11.411764705882351,924040,0,1
4,2023-06-06,58133,3,0,2023-08-13,68,11,2023-08-24,1,11.555555555555555,3953044,174399,1
4,2023-06-08,3780,3,0,2023-08-17,70,11,2023-08-28,1,11.526315789473683,264600,11340,1
4,2023-06-10,15132,1,2,2023-08-14,65,13,2023-08-27,1,11.5,983580,15132,1
4,2023-07-15,44651,2,0,2023-08-02,18,16,2023-08-18,1,11.571428571428571,803718,89302,1
4,2023-07-21,69327,0,3,2023-10-19,90,11,2023-10-30,1,11.772727272727272,6239430,0,-1
4,2023-07-25,71837,0,2,2023-08-03,9,17,2023-08-20,1,11.73913043478261,646533,0,1
4,2023-07-26,55453,1,2,2023-09-23,59,12,2023-10-05,1,11.958333333333334,3271727,55453,1
4,2023-07-31,24261,1,3,2023-10-08,69,11,2023-10-19,1,11.96,1674009,24261,1
4,2023-08-02,18114,3,3,2023-08-27,25,15,2023-09-11,1,11.923076923076923,452850,54342,1
4,2023-08-06,27585,1,0,2023-08-14,8,17,2023-08-31,1,12.037037037037036,220680,27585,1
4,2023-08-09,40330,1,1,2023-09-19,41,15,2023-10-04,1,12.214285714285714,1653530,40330,1
4,2023-08-11,39041,0,3,2023-09-02,22,14,2023-09-16,1,12.310344827586206,858902,0,1
4,2023-08-28,20451,1,3,2023-11-02,66,11,2023-11-13,1,12.366666666666667,1349766,20451,1
4,2023-09-11,9399,2,1,2023-11-03,53,11,2023-11-14,1,12.32258064516129,498147,18798,1
4,2023-09-23,55280,1,0,2024-01-19,118,10,2024-01-29,1,12.28125,6523040,55280,-1
4,2023-09-28,68784,0,0,2024-01-10,104,11,2024-01-21,1,12.212121212121213,7153536,0,-1
4,2023-10-21,54986,0,2,2024-02-01,103,8,2024-02-09,1,12.176470588235292,5663558,0,1
4,2023-12-08,26945,3,2,2024-02-08,62,11,2024-02-19,1,12.057142857142855,1670590,80835,1
4,2023-12-21,37400,2,2,2024-01-19,29,14,2024-02-02,1,12.02777777777778,1084600,74800,1
4,2024-01-24,2281,3,3,2024-03-30,66,11,2024-04-10,1,12.08108108108108,150546,6843,1
4,2024-02-16,5947,2,0,2024-05-31,105,9,2024-06-09,1,12.052631578947368,624435,11894,1
4,2024-02-16,66629,3,1,2024-04-06,50,12,2024-04-18,1,11.974358974358974,3331450,199887,1
4,2024-02-16,21953,2,3,2024-05-29,103,8,2024-06-06,1,11.975,2261159,43906,1
4,2024-02-28,27905,3,2,2024-03-23,24,16,2024-04-08,1,11.878048780487806,669720,83715,1
4,2024-03-04,28071,3,1,2024-04-15,42,16,2024-05-01,1,11.976190476190476,1178982,84213,1
4,2024-03-06,44546,2,2,2024-04-14,39,14,2024-04-28,1,12.069767441860463,1737294,89092,1
4,2024-03-27,49607,2,2,2024-05-09,43,12,2024-05-21,1,12.113636363636363,2133101,99214,1
4,2024-04-04,13335,2,0,2024-04-12,8,15,2024-04-27,1,12.11111111111111,106680,26670,1
4,2024-04-11,65061,1,0,2024-06-25,75,11,2024-07-06,1,12.173913043478262,4879575,65061,1
4,2024-05-05,17362,0,1,2024-06-08,34,15,2024-06-23,1,12.148936170212766,590308,0,1
4,2024-05-11,38903,3,0,2024-05-19,8,18,2024-06-06,1,12.208333333333334,311224,116709,1
4,2024-05-29,44042,0,2,2024-08-27,90,9,2024-09-05,1,12.326530612244898,3963780,0,1
4,2024-07-21,12139,0,3,2024-10-21,92,10,2024-10-31,1,12.26,1116788,0,1
4,2024-07-30,47117,0,0,2024-10-11,73,14,2024-10-25,1,12.215686274509803,3439541,0,1
4,2024-08-21,24761,1,3,2024-11-22,93,8,2024-11-30,1,12.25,2302773,24761,1
4,2024-08-27,18204,1,0,2024-09-23,27,14,2024-10-07,1,12.169811320754716,491508,18204,1
4,2024-09-02,47410,3,2,2024-10-23,51,12,2024-11-04,1,12.203703703703704,2417910,142230,1
4,2024-09-25,57474,1,1,2024-11-17,53,13,2024-11-30,1,12.2,3046122,57474,1
4,2024-09-27,6112,1,1,2024-12-22,86,10,2025-01-01,1,12.214285714285714,525632,6112,1
4,2024-09-29,48456,0,3,2024-10-10,11,16,2024-10-26,1,12.175438596491228,533016,0,-1
4,2024-10-17,41109,3,0,2024-10-30,13,15,2024-11-14,1,12.241379310344827,534417,123327,1
4,2024-10-25,12662,2,3,2024-12-04,40,13,2024-12-17,1,12.28813559322034,506480,25324,1
4,2024-11-11,11465,0,1,2024-12-27,46,12,2025-01-08,1,12.3,527390,0,1
4,2024-11-23,15412,2,0,2024-12-01,8,16,2024-12-17,1,12.295081967213116,123296,30824,1
4,2024-11-28,26005,2,0,2025-02-28,92,9,2025-03-09,1,12.35483870967742,2392460,52010,1
4,2024-12-27,69552,1,0,2025-03-14,77,13,2025-03-27,1,12.301587301587302,5355504,69552,1
5,2023-01-03,49628,2,3,2023-04-02,89,11,2023-04-13,1,0.0,4416892,99256,-1
5,2023-01-17,40258,1,1,2023-02-21,35,13,2023-03-06,1,11.0,1409030,40258,1
5,2023-01-24,17172,1,0,2023-02-14,21,17,2023-03-03,1,12.0,360612,17172,1
5,2023-01-29,62499,3,0,2023-05-22,113,7,2023-05-29,1,13.666666666666666,7062387,187497,-1
5,2023-02-03,3296,3,0,2023-03-19,44,13,2023-04-01,1,12.0,145024,9888,1
5,2023-02-06,64735,2,0,2023-05-30,113,8,2023-06-07,1,12.2,7315055,129470,-1
5,2023-02-08,40372,0,3,2023-05-31,112,8,2023-06-08,1,11.5,4521664,0,1
5,2023-02-19,37014,1,2,2023-03-21,30,13,2023-04-03,1,11.0,1110420,37014,1
5,2023-03-31,67263,3,1,2023-04-13,13,17,2023-04-30,1,11.25,874419,201789,-1
5,2023-04-04,33261,2,2,2023-06-29,86,10,2023-07-09,1,11.88888888888889,2860446,66522,1
5,2023-04-13,16888,3,3,2023-06-15,63,12,2023-06-27,1,11.7,1063944,50664,1
5,2023-05-01,51736,3,0,2023-05-09,8,17,2023-05-26,1,11.727272727272728,413888,155208,-1
5,2023-05-07,35231,0,1,2023-05-22,15,13,2023-06-04,1,12.166666666666666,528465,0,1
5,2023-05-07,38218,0,3,2023-09-02,118,8,2023-09-10,1,12.23076923076923,4509724,0,1
5,2023-05-12,750,3,2,2023-06-04,23,12,2023-06-16,1,11.928571428571429,17250,2250,1
5,2023-05-16,53116,2,0,2023-08-25,101,9,2023-09-03,1,11.933333333333334,5364716,106232,1
5,2023-05-16,54311,0,2,2023-09-13,120,8,2023-09-21,1,11.75,6517320,0,-1
5,2023-05-22,71093,0,1,2023-07-26,65,12,2023-08-07,1,11.529411764705882,4621045,0,1
5,2023-05-30,61622,2,1,2023-09-24,117,8,2023-10-02,1,11.555555555555555,7209774,123244,-1
5,2023-05-31,69928,3,3,2023-08-31,92,10,2023-09-10,1,11.36842105263158,6433376,209784,-1
5,2023-06-09,45337,3,0,2023-08-05,57,12,2023-08-17,1,11.3,2584209,136011,1
5,2023-06-19,2740,3,2,2023-09-27,100,7,2023-10-04,1,11.333333333333334,274000,8220,1
5,2023-07-01,45233,1,2,2023-07-22,21,16,2023-08-07,1,11.136363636363637,949893,45233,1
5,2023-07-21,26640,1,2,2023-08-30,40,12,2023-09-11,1,11.347826086956522,1065600,26640,1
5,2023-07-30,44652,1,1,2023-09-14,46,14,2023-09-28,1,11.375,2053992,44652,1
5,2023-08-03,58128,2,1,2023-11-03,92,11,2023-11-14,1,11.48,5347776,116256,1
5,2023-08-30,795,0,2,2023-09-21,22,14,2023-10-05,1,11.461538461538462,17490,0,1
5,2023-09-21,44250,1,0,2023-12-08,78,14,2023-12-22,1,11.555555555555555,3451500,44250,1
5,2023-09-28,59382,2,0,2023-12-23,86,11,2024-01-03,1,11.642857142857142,5106852,118764,1
5,2023-10-01,70670,3,2,2023-10-20,19,16,2023-11-05,1,11.620689655172416,1342730,212010,-1
5,2023-10-12,14994,2,2,2024-01-04,84,9,2024-01-13,1,11.766666666666667,1259496,29988,1
5,2023-10-21,59411,0,2,2024-02-07,109,10,2024-02-17,1,11.67741935483871,6475799,0,1
5,2023-12-07,2172,1,1,2024-03-17,101,9,2024-03-26,1,11.625,219372,2172,1
5,2023-12-09,5146,0,2,2024-03-03,85,10,2024-03-13,1,11.545454545454543,437410,0,1
5,2023-12-25,65629,2,2,2024-01-15,21,16,2024-01-31,1,11.5,1378209,131258,1
5,2023-12-28,74272,3,2,2024-04-08,102,10,2024-04-18,1,11.628571428571428,7575744,222816,-1
5,2023-12-29,24873,3,2,2024-03-25,87,10,2024-04-04,1,11.583333333333334,2163951,74619,1
5,2023-12-30,2366,1,0,2024-02-09,41,14,2024-02-23,1,11.54054054054054,97006,2366,1
5,2023-12-31,68366,0,3,2024-04-22,113,8,2024-04-30,1,11.605263157894736,7725358,0,-1
5,2024-01-05,24504,0,3,2024-02-28,54,13,2024-03-12,1,11.512820512820513,1323216,0,1
5,2024-01-06,74390,0,3,2024-02-26,51,14,2024-03-11,1,11.55,3793890,0,1
5,2024-01-08,1745,0,3,2024-03-07,59,12,2024-03-19,1,11.609756097560975,102955,0,1
5,2024-01-25,65591,2,1,2024-03-19,54,14,2024-04-02,1,11.61904761904762,3541914,131182,1
5,2024-02-22,6080,1,0,2024-04-27,65,12,2024-05-09,1,11.674418604651162,395200,6080,1
5,2024-02-27,622,3,2,2024-06-26,120,5,2024-07-01,1,11.681818181818182,74640,1866,-1
5,2024-03-02,66741,3,1,2024-04-11,40,14,2024-04-25,1,11.533333333333331,2669640,200223,1
5,2024-03-04,39809,1,0,2024-05-04,61,12,2024-05-16,1,11.58695652173913,2428349,39809,1
5,2024-03-05,44534,1,2,2024-06-08,95,8,2024-06-16,1,11.595744680851064,4230730,44534,1
5,2024-03-12,7060,2,3,2024-05-17,66,10,2024-05-27,1,11.520833333333334,465960,14120,1
5,2024-03-14,68511,3,1,2024-04-27,44,13,2024-05-10,1,11.489795918367347,3014484,205533,1
5,2024-03-17,26824,1,0,2024-05-14,58,13,2024-05-27,1,11.52,1555792,26824,1
5,2024-03-26,63793,3,1,2024-07-17,113,7,2024-07-24,1,11.549019607843135,7208609,191379,-1
5,2024-04-03,29319,0,3,2024-06-03,61,12,2024-06-15,1,11.461538461538462,1788459,0,1
5,2024-04-14,49053,3,1,2024-06-21,68,14,2024-07-05,1,11.471698113207546,3335604,147159,1
5,2024-04-21,10410,0,3,2024-05-05,14,14,2024-05-19,1,11.51851851851852,145740,0,1
5,2024-05-02,51667,3,0,2024-06-14,43,12,2024-06-26,1,11.563636363636364,2221681,155001,1
5,2024-05-15,36952,3,2,2024-06-03,19,16,2024-06-19,1,11.571428571428571,702088,110856,1
5,2024-05-18,51417,0,3,2024-09-14,119,9,2024-09-23,1,11.649122807017545,6118623,0,-1
5,2024-05-19,57015,2,3,2024-05-30,11,15,2024-06-14,1,11.60344827586207,627165,114030,1
5,2024-05-25,47974,3,3,2024-08-03,70,13,2024-08-16,1,11.66101694915254,3358180,143922,1
5,2024-06-04,61428,0,0,2024-09-13,101,12,2024-09-25,1,11.683333333333334,6204228,0,1
5,2024-06-16,23687,3,0,2024-10-07,113,9,2024-10-16,1,11.688524590163937,2676631,71061,1
5,2024-07-05,47022,1,3,2024-09-15,72,10,2024-09-25,1,11.64516129032258,3385584,47022,1
5,2024-08-06,13491,0,0,2024-11-14,100,12,2024-11-26,1,11.61904761904762,1349100,0,1
5,2024-08-16,50257,3,1,2024-12-04,110,9,2024-12-13,1,11.625,5528270,150771,1
5,2024-09-09,26103,0,3,2024-10-16,37,12,2024-10-28,1,11.584615384615384,965811,0,1
5,2024-09-19,35051,1,0,2024-12-19,91,9,2024-12-28,1,11.590909090909092,3189641,35051,1
5,2024-09-20,13978,0,2,2025-01-04,106,8,2025-01-12,1,11.552238805970148,1481668,0,1
5,2024-10-09,63393,3,2,2024-10-24,15,13,2024-11-06,1,11.5,950895,190179,-1
5,2024-11-06,50917,3,3,2024-12-14,38,12,2024-12-26,1,11.521739130434783,1934846,152751,1
5,2024-11-12,46989,0,3,2025-03-07,115,9,2025-03-16,1,11.528571428571428,5403735,0,1
5,2024-11-29,44972,0,0,2025-03-15,106,11,2025-03-26,1,11.492957746478874,4767032,0,1
5,2024-12-07,40398,2,3,2025-03-27,110,8,2025-04-04,1,11.48611111111111,4443780,80796,1
5,2024-12-23,59527,1,0,2025-02-23,62,13,2025-03-08,1,11.438356164383562,3690674,59527,1
5,2024-12-26,13887,3,1,2025-02-21,57,13,2025-03-06,1,11.45945945945946,791559,41661,1
5,2024-12-30,30302,3,2,2025-04-19,110,8,2025-04-27,1,11.48,3333220,90906,1
6,2023-01-14,47113,1,1,2023-04-15,91,9,2023-04-24,1,0.0,4287283,47113,-1
6,2023-01-22,16037,2,3,2023-04-04,72,10,2023-04-14,1,9.0,1154664,32074,1
6,2023-02-15,57662,1,3,2023-05-04,78,12,2023-05-16,1,9.5,4497636,57662,1
6,2023-02-23,28292,1,2,2023-06-18,115,7,2023-06-25,1,10.333333333333334,3253580,28292,1
6,2023-02-27,52610,1,0,2023-03-09,10,18,2023-03-27,1,9.5,526100,52610,-1
6,2023-03-04,25720,1,2,2023-06-18,106,8,2023-06-26,1,11.2,2726320,25720,1
6,2023-03-29,73043,0,0,2023-07-09,102,11,2023-07-20,1,10.666666666666666,7450386,0,-1
6,2023-03-30,60108,3,2,2023-05-21,52,14,2023-06-04,1,10.714285714285714,3125616,180324,1
6,2023-04-21,24188,3,1,2023-07-16,86,10,2023-07-26,1,11.125,2080168,72564,1
6,2023-05-21,21723,2,1,2023-06-08,18,15,2023-06-23,1,11.0,391014,43446,1
6,2023-06-03,47706,3,3,2023-06-28,25,12,2023-07-10,1,11.4,1192650,143118,1
6,2023-06-07,35379,1,2,2023-09-27,112,7,2023-10-04,1,11.454545454545457,3962448,35379,1
6,2023-06-07,38274,3,2,2023-09-04,89,9,2023-09-13,1,11.083333333333334,3406386,114822,1
6,2023-07-11,70736,2,0,2023-08-10,30,16,2023-08-26,1,10.923076923076923,2122080,141472,-1
6,2023-07-14,4765,3,3,2023-08-10,27,14,2023-08-24,1,11.285714285714286,128655,14295,-1
6,2023-08-05,64680,0,2,2023-08-22,17,16,2023-09-07,1,11.466666666666669,1099560,0,1
6,2023-08-30,33665,0,1,2023-11-11,73,12,2023-11-23,1,11.75,2457545,0,1
6,2023-09-02,16841,2,0,2023-10-14,42,13,2023-10-27,1,11.764705882352942,707322,33682,1
6,2023-09-15,11150,2,3,2023-12-09,85,9,2023-12-18,1,11.833333333333334,947750,22300,1
6,2023-09-29,9775,3,3,2023-10-24,25,14,2023-11-07,1,11.68421052631579,244375,29325,1
6,2023-10-17,55118,2,1,2023-11-17,31,14,2023-12-01,1,11.8,1708658,110236,1
6,2023-10-24,65409,3,3,2024-02-04,103,9,2024-02-13,1,11.904761904761903,6737127,196227,-1
6,2023-11-06,58840,0,3,2024-02-28,114,9,2024-03-08,1,11.772727272727272,6707760,0,-1
6,2023-11-19,59460,2,1,2024-01-24,66,13,2024-02-06,1,11.652173913043478,3924360,118920,1
6,2023-11-24,60499,2,2,2024-02-03,71,11,2024-02-14,1,11.708333333333334,4295429,120998,1
6,2023-12-11,2516,3,3,2024-02-02,53,10,2024-02-12,1,11.68,133348,7548,1
6,2023-12-30,12755,3,1,2024-04-20,112,10,2024-04-30,1,11.615384615384617,1428560,38265,1
6,2024-01-27,35610,2,2,2024-04-15,79,8,2024-04-23,1,11.555555555555555,2813190,71220,1
6,2024-02-09,36896,3,0,2024-03-19,39,15,2024-04-03,1,11.428571428571429,1438944,110688,1
6,2024-02-13,59636,1,2,2024-04-01,48,12,2024-04-13,1,11.551724137931034,2862528,59636,1
6,2024-03-14,66136,2,2,2024-07-06,114,9,2024-07-15,1,11.566666666666666,7539504,132272,-1
6,2024-03-31,28116,2,3,2024-04-21,21,13,2024-05-04,1,11.483870967741936,590436,56232,1
6,2024-04-08,39416,2,2,2024-06-13,66,12,2024-06-25,1,11.53125,2601456,78832,1
6,2024-04-10,40293,2,0,2024-06-10,61,14,2024-06-24,1,11.545454545454543,2457873,80586,1
6,2024-04-11,17742,3,0,2024-05-16,35,16,2024-06-01,1,11.617647058823527,620970,53226,1
6,2024-05-02,50427,0,3,2024-05-12,10,16,2024-05-28,1,11.742857142857142,504270,0,1
6,2024-05-12,63160,3,1,2024-06-13,32,12,2024-06-25,1,11.86111111111111,2021120,189480,1
6,2024-05-18,3063,1,2,2024-06-27,40,10,2024-07-07,1,11.864864864864863,122520,3063,1
6,2024-05-20,43174,1,3,2024-07-30,71,11,2024-08-10,1,11.81578947368421,3065354,43174,1
6,2024-05-23,74864,0,2,2024-08-18,87,11,2024-08-29,1,11.794871794871796,6513168,0,-1
6,2024-05-30,11986,2,1,2024-06-19,20,16,2024-07-05,1,11.775,239720,23972,1
6,2024-06-02,26382,2,1,2024-08-12,71,10,2024-08-22,1,11.878048780487806,1873122,52764,1
6,2024-06-11,15331,3,2,2024-08-24,74,9,2024-09-02,1,11.833333333333334,1134494,45993,1
6,2024-06-13,9561,1,0,2024-08-23,71,12,2024-09-04,1,11.767441860465116,678831,9561,1
6,2024-07-08,63402,1,1,2024-11-05,120,8,2024-11-13,1,11.772727272727272,7608240,63402,-1
6,2024-07-16,25671,1,2,2024-11-08,115,8,2024-11-16,1,11.688888888888888,2952165,25671,1
6,2024-07-22,45163,2,1,2024-08-13,22,16,2024-08-29,1,11.608695652173912,993586,90326,1
6,2024-08-03,1675,2,1,2024-09-19,47,11,2024-09-30,1,11.702127659574469,78725,3350,1
6,2024-08-17,69424,2,2,2024-11-27,102,8,2024-12-05,1,11.6875,7081248,138848,1
6,2024-08-21,39835,1,3,2024-09-27,37,13,2024-10-10,1,11.612244897959185,1473895,39835,1
6,2024-09-08,57299,3,2,2024-10-16,38,13,2024-10-29,1,11.64,2177362,171897,1
6,2024-09-08,66908,1,1,2024-11-18,71,12,2024-11-30,1,11.666666666666666,4750468,66908,1
6,2024-09-11,66640,2,3,2024-12-22,102,7,2024-12-29,1,11.673076923076923,6797280,133280,-1
6,2024-09-21,561,3,3,2024-11-07,47,9,2024-11-16,1,11.58490566037736,26367,1683,-1
6,2024-11-03,43417,1,3,2024-11-14,11,16,2024-11-30,1,11.537037037037036,477587,43417,1
6,2024-11-09,3981,2,2,2024-12-31,52,11,2025-01-11,1,11.61818181818182,207012,7962,1
6,2024-11-14,74638,2,1,2025-01-12,59,11,2025-01-23,1,11.607142857142858,4403642,149276,1
6,2024-12-02,48877,0,2,2025-02-03,63,13,2025-02-16,1,11.596491228070176,3079251,0,1
6,2024-12-05,70700,2,3,2025-02-28,85,9,2025-03-09,1,11.620689655172416,6009500,141400,-1
6,2024-12-08,31123,1,1,2024-12-19,11,16,2025-01-04,1,11.576271186440678,342353,31123,1
6,2024-12-13,18040,2,1,2025-01-05,23,15,2025-01-20,1,11.65,414920,36080,1
6,2024-12-28,69413,0,3,2025-03-23,85,10,2025-04-02,1,11.704918032786884,5900105,0,1
6,2024-12-28,50003,0,0,2025-02-23,57,15,2025-03-10,1,11.67741935483871,2850171,0,1
7,2023-01-03,30315,3,3,2023-04-01,88,8,2023-04-09,1,0.0,2667720,90945,-1
7,2023-01-19,50807,1,2,2023-03-01,41,12,2023-03-13,1,8.0,2083087,50807,1
7,2023-02-03,5664,0,0,2023-02-24,21,17,2023-03-13,1,10.0,118944,0,-1
7,2023-02-03,30420,0,3,2023-04-13,69,11,2023-04-24,1,12.333333333333334,2098980,0,1
7,2023-02-20,43654,1,0,2023-05-21,90,11,2023-06-01,1,12.0,3928860,43654,1
7,2023-02-24,14990,3,3,2023-04-19,54,12,2023-05-01,1,11.8,809460,44970,1
7,2023-02-27,61466,0,3,2023-06-11,104,8,2023-06-19,1,11.833333333333334,6392464,0,1
7,2023-02-28,72659,1,1,2023-04-01,32,15,2023-04-16,1,11.285714285714286,2325088,72659,1
7,2023-03-06,17178,0,1,2023-03-24,18,17,2023-04-10,1,11.75,309204,0,1
7,2023-03-07,47457,0,1,2023-05-13,67,13,2023-05-26,1,12.333333333333334,3179619,0,1
7,2023-03-08,66157,0,0,2023-03-22,14,17,2023-04-08,1,12.4,926198,0,-1
7,2023-04-25,11911,3,2,2023-06-11,47,12,2023-06-23,1,12.818181818181818,559817,35733,1
7,2023-05-06,45946,1,2,2023-08-16,102,9,2023-08-25,1,12.75,4686492,45946,1
7,2023-05-20,39106,0,0,2023-06-21,32,16,2023-07-07,1,12.461538461538462,1251392,0,1
7,2023-05-20,74662,3,0,2023-06-26,37,15,2023-07-11,1,12.714285714285714,2762494,223986,-1
7,2023-05-27,44758,1,2,2023-09-24,120,7,2023-10-01,1,12.866666666666667,5370960,44758,1
7,2023-06-05,68582,0,2,2023-07-04,29,15,2023-07-19,1,12.5,1988878,0,1
7,2023-07-02,52601,3,2,2023-10-24,114,7,2023-10-31,1,12.647058823529411,5996514,157803,-1
7,2023-07-24,39434,3,2,2023-11-03,102,9,2023-11-12,1,12.333333333333334,4022268,118302,1
7,2023-07-24,605,0,1,2023-07-31,7,15,2023-08-15,1,12.157894736842104,4235,0,-1
7,2023-07-25,45854,3,1,2023-09-27,64,12,2023-10-09,1,12.3,2934656,137562,1
7,2023-08-03,26355,1,3,2023-11-18,107,8,2023-11-26,1,12.285714285714286,2819985,26355,1
7,2023-08-05,56240,3,1,2023-12-02,119,7,2023-12-09,1,12.090909090909092,6692560,168720,-1
7,2023-08-10,36698,1,0,2023-11-29,111,12,2023-12-11,1,11.869565217391305,4073478,36698,1
7,2023-08-18,56273,2,3,2023-11-05,79,10,2023-11-15,1,11.875,4445567,112546,1
7,2023-10-31,50151,1,3,2023-11-26,26,16,2023-12-12,1,11.8,1303926,50151,1
7,2023-11-03,71503,3,2,2024-01-13,71,12,2024-01-25,1,11.961538461538462,5076713,214509,-1
7,2023-11-14,9873,2,3,2024-02-27,105,8,2024-03-06,1,11.962962962962964,1036665,19746,1
7,2023-11-24,2514,3,2,2023-12-21,27,15,2024-01-05,1,11.821428571428571,67878,7542,1
7,2023-12-01,10314,0,1,2024-02-16,77,13,2024-02-29,1,11.93103448275862,794178,0,1
7,2023-12-11,13183,3,3,2024-03-16,96,9,2024-03-25,1,11.966666666666669,1265568,39549,1
7,2023-12-19,15389,3,2,2024-03-13,85,10,2024-03-23,1,11.870967741935484,1308065,46167,1
7,2024-01-04,49721,3,2,2024-01-12,8,16,2024-01-28,1,11.8125,397768,149163,-1
7,2024-01-12,14837,0,3,2024-03-28,76,11,2024-04-08,1,11.93939393939394,1127612,0,1
7,2024-01-14,5026,1,1,2024-02-26,43,13,2024-03-10,1,11.911764705882351,216118,5026,1
7,2024-02-23,6383,3,2,2024-06-20,118,7,2024-06-27,1,11.942857142857145,753194,19149,1
7,2024-02-25,45578,0,2,2024-04-28,63,14,2024-05-12,1,11.805555555555555,2871414,0,1
7,2024-02-26,14474,0,3,2024-03-31,34,13,2024-04-13,1,11.864864864864863,492116,0,1
7,2024-02-27,74528,0,0,2024-04-01,34,16,2024-04-17,1,11.894736842105264,2533952,0,-1
7,2024-02-29,61232,1,2,2024-03-28,28,15,2024-04-12,1,12.0,1714496,61232,1
7,2024-03-06,32049,0,1,2024-05-17,72,11,2024-05-28,1,12.075,2307528,0,1
7,2024-03-08,72587,2,2,2024-04-07,30,14,2024-04-21,1,12.048780487804878,2177610,145174,1
7,2024-03-26,17375,1,1,2024-04-18,23,16,2024-05-04,1,12.095238095238097,399625,17375,1
7,2024-04-09,66749,3,0,2024-08-02,115,9,2024-08-11,1,12.186046511627907,7676135,200247,-1
7,2024-04-24,18532,2,0,2024-08-19,117,7,2024-08-26,1,12.113636363636363,2168244,37064,1
7,2024-05-21,14999,0,0,2024-07-10,50,14,2024-07-24,1,12.0,749950,0,1
7,2024-06-06,74323,1,1,2024-08-28,83,10,2024-09-07,1,12.043478260869565,6168809,74323,1
7,2024-06-23,48203,3,0,2024-08-05,43,14,2024-08-19,1,12.0,2072729,144609,1
7,2024-08-29,51658,1,2,2024-09-18,20,15,2024-10-03,1,12.041666666666666,1033160,51658,1
7,2024-09-07,64195,2,3,2024-12-19,103,8,2024-12-27,1,12.10204081632653,6612085,128390,-1
7,2024-09-18,41859,1,0,2024-12-24,97,8,2025-01-01,1,12.02,4060323,41859,1
7,2024-09-21,11179,1,1,2025-01-13,114,8,2025-01-21,1,11.941176470588236,1274406,11179,1
7,2024-10-06,44788,1,0,2024-10-14,8,16,2024-10-30,1,11.865384615384617,358304,44788,1
7,2024-10-07,40932,3,2,2024-10-18,11,15,2024-11-02,1,11.943396226415096,450252,122796,1
7,2024-10-14,73874,1,1,2025-01-03,81,10,2025-01-13,1,12.0,5983794,73874,1
7,2024-10-23,22832,1,0,2024-11-25,33,16,2024-12-11,1,11.963636363636365,753456,22832,1
7,2024-10-26,23829,0,1,2025-02-18,115,9,2025-02-27,1,12.035714285714286,2740335,0,1
7,2024-11-11,9031,0,2,2025-02-19,100,11,2025-03-02,1,11.982456140350877,903100,0,1
7,2024-12-19,38810,2,3,2025-03-23,94,9,2025-04-01,1,11.96551724137931,3648140,77620,1
7,2024-12-26,46364,3,1,2025-03-18,82,10,2025-03-28,1,11.915254237288137,3801848,139092,1
8,2023-01-21,24188,2,1,2023-04-09,78,11,2023-04-20,1,0.0,1886664,48376,-1
