Vendor ID,Invoice Date,Payment Amount,Vendor Category,Vendor Location,Due Date,Payment Terms,delay_days,Payment Date,is_delayed,Historical Payment Behavior
V005,2023-05-18,20902,Raw Materials,US,2023-06-14,27,14,2023-06-28,1,11.25
V005,2023-05-24,23101,Logistics,EU,2023-07-03,40,14,2023-07-17,1,11.411764705882353
V005,2023-06-06,58133,Technology,Africa,2023-08-13,68,11,2023-08-24,1,11.555555555555555
V005,2023-06-08,3780,Technology,Africa,2023-08-17,70,11,2023-08-28,1,11.526315789473685
V005,2023-06-10,15132,Raw Materials,EU,2023-08-14,65,13,2023-08-27,1,11.5
V005,2023-07-15,44651,Services,Africa,2023-08-02,18,16,2023-08-18,1,11.571428571428571
V005,2023-07-21,69327,Logistics,US,2023-10-19,90,11,2023-10-30,1,11.772727272727273
V005,2023-07-25,71837,Logistics,EU,2023-08-03,9,17,2023-08-20,1,11.73913043478261
V005,2023-07-26,55453,Raw Materials,EU,2023-09-23,59,12,2023-10-05,1,11.958333333333334
V005,2023-07-31,24261,Raw Materials,US,2023-10-08,69,11,2023-10-19,1,11.96
V005,2023-08-02,18114,Technology,US,2023-08-27,25,15,2023-09-11,1,11.923076923076923
V005,2023-08-06,27585,Raw Materials,Africa,2023-08-14,8,17,2023-08-31,1,12.037037037037036
V005,2023-08-09,40330,Raw Materials,Asia,2023-09-19,41,15,2023-10-04,1,12.214285714285714
V005,2023-08-11,39041,Logistics,US,2023-09-02,22,14,2023-09-16,1,12.310344827586206
V005,2023-08-28,20451,Raw Materials,US,2023-11-02,66,11,2023-11-13,1,12.366666666666667
V005,2023-09-11,9399,Services,Asia,2023-11-03,53,11,2023-11-14,1,12.32258064516129
V005,2023-09-23,55280,Raw Materials,Africa,2024-01-19,118,10,2024-01-29,1,12.28125
V005,2023-09-28,68784,Logistics,Africa,2024-01-10,104,11,2024-01-21,1,12.212121212121213
V005,2023-10-21,54986,Logistics,EU,2024-02-01,103,8,2024-02-09,1,12.176470588235293
V005,2023-12-08,26945,Technology,EU,2024-02-08,62,11,2024-02-19,1,12.057142857142857
V005,2023-12-21,37400,Services,EU,2024-01-19,29,14,2024-02-02,1,12.027777777777779
V005,2024-01-24,2281,Technology,US,2024-03-30,66,11,2024-04-10,1,12.08108108108108
V005,2024-02-16,5947,Services,Africa,2024-05-31,105,9,2024-06-09,1,12.052631578947368
V005,2024-02-16,66629,Technology,Asia,2024-04-06,50,12,2024-04-18,1,11.974358974358974
V005,2024-02-16,21953,Services,US,2024-05-29,103,8,2024-06-06,1,11.975
V005,2024-02-28,27905,Technology,EU,2024-03-23,24,16,2024-04-08,1,11.878048780487806
V005,2024-03-04,28071,Technology,Asia,2024-04-15,42,16,2024-05-01,1,11.976190476190476
V005,2024-03-06,44546,Services,EU,2024-04-14,39,14,2024-04-28,1,12.069767441860465
V005,2024-03-27,49607,Services,EU,2024-05-09,43,12,2024-05-21,1,12.113636363636363
V005,2024-04-04,13335,Services,Africa,2024-04-12,8,15,2024-04-27,1,12.11111111111111
V005,2024-04-11,65061,Raw Materials,Africa,2024-06-25,75,11,2024-07-06,1,12.173913043478262
V005,2024-05-05,17362,Logistics,Asia,2024-06-08,34,15,2024-06-23,1,12.148936170212766
V005,2024-05-11,38903,Technology,Africa,2024-05-19,8,18,2024-06-06,1,12.208333333333334
V005,2024-05-29,44042,Logistics,EU,2024-08-27,90,9,2024-09-05,1,12.326530612244898
V005,2024-07-21,12139,Logistics,US,2024-10-21,92,10,2024-10-31,1,12.26
V005,2024-07-30,47117,Logistics,Africa,2024-10-11,73,14,2024-10-25,1,12.215686274509803
V005,2024-08-21,24761,Raw Materials,US,2024-11-22,93,8,2024-11-30,1,12.25
V005,2024-08-27,18204,Raw Materials,Africa,2024-09-23,27,14,2024-10-07,1,12.169811320754716
V005,2024-09-02,47410,Technology,EU,2024-10-23,51,12,2024-11-04,1,12.203703703703704
V005,2024-09-25,57474,Raw Materials,Asia,2024-11-17,53,13,2024-11-30,1,12.2
V005,2024-09-27,6112,Raw Materials,Asia,2024-12-22,86,10,2025-01-01,1,12.214285714285714
V005,2024-09-29,48456,Logistics,US,2024-10-10,11,16,2024-10-26,1,12.175438596491228
V005,2024-10-17,41109,Technology,Africa,2024-10-30,13,15,2024-11-14,1,12.241379310344827
V005,2024-10-25,12662,Services,US,2024-12-04,40,13,2024-12-17,1,12.288135593220339
V005,2024-11-11,11465,Logistics,Asia,2024-12-27,46,12,2025-01-08,1,12.3
V005,2024-11-23,15412,Services,Africa,2024-12-01,8,16,2024-12-17,1,12.295081967213115
V005,2024-11-28,26005,Services,Africa,2025-02-28,92,9,2025-03-09,1,12.35483870967742
V005,2024-12-27,69552,Raw Materials,Africa,2025-03-14,77,13,2025-03-27,1,12.301587301587302
V006,2023-01-03,49628,Services,US,2023-04-02,89,11,2023-04-13,1,0.0
V006,2023-01-17,40258,Raw Materials,Asia,2023-02-21,35,13,2023-03-06,1,11.0
V006,2023-01-24,17172,Raw Materials,Africa,2023-02-14,21,17,2023-03-03,1,12.0
V006,2023-01-29,62499,Technology,Africa,2023-05-22,113,7,2023-05-29,1,13.666666666666666
V006,2023-02-03,3296,Technology,Africa,2023-03-19,44,13,2023-04-01,1,12.0
V006,2023-02-06,64735,Services,Africa,2023-05-30,113,8,2023-06-07,1,12.2
V006,2023-02-08,40372,Logistics,US,2023-05-31,112,8,2023-06-08,1,11.5
V006,2023-02-19,37014,Raw Materials,EU,2023-03-21,30,13,2023-04-03,1,11.0
V006,2023-03-31,67263,Technology,Asia,2023-04-13,13,17,2023-04-30,1,11.25
V006,2023-04-04,33261,Services,EU,2023-06-29,86,10,2023-07-09,1,11.88888888888889
V006,2023-04-13,16888,Technology,US,2023-06-15,63,12,2023-06-27,1,11.7
V006,2023-05-01,51736,Technology,Africa,2023-05-09,8,17,2023-05-26,1,11.727272727272727
V006,2023-05-07,35231,Logistics,Asia,2023-05-22,15,13,2023-06-04,1,12.166666666666666
V006,2023-05-07,38218,Logistics,US,2023-09-02,118,8,2023-09-10,1,12.23076923076923
V006,2023-05-12,750,Technology,EU,2023-06-04,23,12,2023-06-16,1,11.928571428571429
V006,2023-05-16,53116,Services,Africa,2023-08-25,101,9,2023-09-03,1,11.933333333333334
V006,2023-05-16,54311,Logistics,EU,2023-09-13,120,8,2023-09-21,1,11.75
V006,2023-05-22,71093,Logistics,Asia,2023-07-26,65,12,2023-08-07,1,11.529411764705882
V006,2023-05-30,61622,Services,Asia,2023-09-24,117,8,2023-10-02,1,11.555555555555555
V006,2023-05-31,69928,Technology,US,2023-08-31,92,10,2023-09-10,1,11.368421052631579
V006,2023-06-09,45337,Technology,Africa,2023-08-05,57,12,2023-08-17,1,11.3
V006,2023-06-19,2740,Technology,EU,2023-09-27,100,7,2023-10-04,1,11.333333333333334
V006,2023-07-01,45233,Raw Materials,EU,2023-07-22,21,16,2023-08-07,1,11.136363636363637
V006,2023-07-21,26640,Raw Materials,EU,2023-08-30,40,12,2023-09-11,1,11.347826086956522
V006,2023-07-30,44652,Raw Materials,Asia,2023-09-14,46,14,2023-09-28,1,11.375
V006,2023-08-03,58128,Services,Asia,2023-11-03,92,11,2023-11-14,1,11.48
V006,2023-08-30,795,Logistics,EU,2023-09-21,22,14,2023-10-05,1,11.461538461538462
V006,2023-09-21,44250,Raw Materials,Africa,2023-12-08,78,14,2023-12-22,1,11.555555555555555
V006,2023-09-28,59382,Services,Africa,2023-12-23,86,11,2024-01-03,1,11.642857142857142
V006,2023-10-01,70670,Technology,EU,2023-10-20,19,16,2023-11-05,1,11.620689655172415
V006,2023-10-12,14994,Services,EU,2024-01-04,84,9,2024-01-13,1,11.766666666666667
V006,2023-10-21,59411,Logistics,EU,2024-02-07,109,10,2024-02-17,1,11.67741935483871
V006,2023-12-07,2172,Raw Materials,Asia,2024-03-17,101,9,2024-03-26,1,11.625
V006,2023-12-09,5146,Logistics,EU,2024-03-03,85,10,2024-03-13,1,11.545454545454545
V006,2023-12-25,65629,Services,EU,2024-01-15,21,16,2024-01-31,1,11.5
V006,2023-12-28,74272,Technology,EU,2024-04-08,102,10,2024-04-18,1,11.628571428571428
V006,2023-12-29,24873,Technology,EU,2024-03-25,87,10,2024-04-04,1,11.583333333333334
V006,2023-12-30,2366,Raw Materials,Africa,2024-02-09,41,14,2024-02-23,1,11.54054054054054
V006,2023-12-31,68366,Logistics,US,2024-04-22,113,8,2024-04-30,1,11.605263157894736
V006,2024-01-05,24504,Logistics,US,2024-02-28,54,13,2024-03-12,1,11.512820512820513
V006,2024-01-06,74390,Logistics,US,2024-02-26,51,14,2024-03-11,1,11.55
V006,2024-01-08,1745,Logistics,US,2024-03-07,59,12,2024-03-19,1,11.609756097560975
V006,2024-01-25,65591,Services,Asia,2024-03-19,54,14,2024-04-02,1,11.619047619047619
V006,2024-02-22,6080,Raw Materials,Africa,2024-04-27,65,12,2024-05-09,1,11.674418604651162
V006,2024-02-27,622,Technology,EU,2024-06-26,120,5,2024-07-01,1,11.681818181818182
V006,2024-03-02,66741,Technology,Asia,2024-04-11,40,14,2024-04-25,1,11.533333333333333
V006,2024-03-04,39809,Raw Materials,Africa,2024-05-04,61,12,2024-05-16,1,11.58695652173913
V006,2024-03-05,44534,Raw Materials,EU,2024-06-08,95,8,2024-06-16,1,11.595744680851064
V006,2024-03-12,7060,Services,US,2024-05-17,66,10,2024-05-27,1,11.520833333333334
V006,2024-03-14,68511,Technology,Asia,2024-04-27,44,13,2024-05-10,1,11.489795918367347
V006,2024-03-17,26824,Raw Materials,Africa,2024-05-14,58,13,2024-05-27,1,11.52
V006,2024-03-26,63793,Technology,Asia,2024-07-17,113,7,2024-07-24,1,11.549019607843137
V006,2024-04-03,29319,Logistics,US,2024-06-03,61,12,2024-06-15,1,11.461538461538462
V006,2024-04-14,49053,Technology,Asia,2024-06-21,68,14,2024-07-05,1,11.471698113207546
V006,2024-04-21,10410,Logistics,US,2024-05-05,14,14,2024-05-19,1,11.518518518518519
V006,2024-05-02,51667,Technology,Africa,2024-06-14,43,12,2024-06-26,1,11.563636363636364
V006,2024-05-15,36952,Technology,EU,2024-06-03,19,16,2024-06-19,1,11.571428571428571
V006,2024-05-18,51417,Logistics,US,2024-09-14,119,9,2024-09-23,1,11.649122807017545
V006,2024-05-19,57015,Services,US,2024-05-30,11,15,2024-06-14,1,11.60344827586207
V006,2024-05-25,47974,Technology,US,2024-08-03,70,13,2024-08-16,1,11.661016949152541
V006,2024-06-04,61428,Logistics,Africa,2024-09-13,101,12,2024-09-25,1,11.683333333333334
V006,2024-06-16,23687,Technology,Africa,2024-10-07,113,9,2024-10-16,1,11.688524590163935
V006,2024-07-05,47022,Raw Materials,US,2024-09-15,72,10,2024-09-25,1,11.64516129032258
V006,2024-08-06,13491,Logistics,Africa,2024-11-14,100,12,2024-11-26,1,11.619047619047619
V006,2024-08-16,50257,Technology,Asia,2024-12-04,110,9,2024-12-13,1,11.625
V006,2024-09-09,26103,Logistics,US,2024-10-16,37,12,2024-10-28,1,11.584615384615384
V006,2024-09-19,35051,Raw Materials,Africa,2024-12-19,91,9,2024-12-28,1,11.590909090909092
V006,2024-09-20,13978,Logistics,EU,2025-01-04,106,8,2025-01-12,1,11.552238805970148
V006,2024-10-09,63393,Technology,EU,2024-10-24,15,13,2024-11-06,1,11.5
V006,2024-11-06,50917,Technology,US,2024-12-14,38,12,2024-12-26,1,11.521739130434783
V006,2024-11-12,46989,Logistics,US,2025-03-07,115,9,2025-03-16,1,11.528571428571428
V006,2024-11-29,44972,Logistics,Africa,2025-03-15,106,11,2025-03-26,1,11.492957746478874
V006,2024-12-07,40398,Services,US,2025-03-27,110,8,2025-04-04,1,11.48611111111111
V006,2024-12-23,59527,Raw Materials,Africa,2025-02-23,62,13,2025-03-08,1,11.438356164383562
V006,2024-12-26,13887,Technology,Asia,2025-02-21,57,13,2025-03-06,1,11.45945945945946
V006,2024-12-30,30302,Technology,EU,2025-04-19,110,8,2025-04-27,1,11.48
V007,2023-01-14,47113,Raw Materials,Asia,2023-04-15,91,9,2023-04-24,1,0.0
V007,2023-01-22,16037,Services,US,2023-04-04,72,10,2023-04-14,1,9.0
V007,2023-02-15,57662,Raw Materials,US,2023-05-04,78,12,2023-05-16,1,9.5
V007,2023-02-23,28292,Raw Materials,EU,2023-06-18,115,7,2023-06-25,1,10.333333333333334
V007,2023-02-27,52610,Raw Materials,Africa,2023-03-09,10,18,2023-03-27,1,9.5
V007,2023-03-04,25720,Raw Materials,EU,2023-06-18,106,8,2023-06-26,1,11.2
V007,2023-03-29,73043,Logistics,Africa,2023-07-09,102,11,2023-07-20,1,10.666666666666666
V007,2023-03-30,60108,Technology,EU,2023-05-21,52,14,2023-06-04,1,10.714285714285714
V007,2023-04-21,24188,Technology,Asia,2023-07-16,86,10,2023-07-26,1,11.125
V007,2023-05-21,21723,Services,Asia,2023-06-08,18,15,2023-06-23,1,11.0
V007,2023-06-03,47706,Technology,US,2023-06-28,25,12,2023-07-10,1,11.4
V007,2023-06-07,35379,Raw Materials,EU,2023-09-27,112,7,2023-10-04,1,11.454545454545455
V007,2023-06-07,38274,Technology,EU,2023-09-04,89,9,2023-09-13,1,11.083333333333334
V007,2023-07-11,70736,Services,Africa,2023-08-10,30,16,2023-08-26,1,10.923076923076923
V007,2023-07-14,4765,Technology,US,2023-08-10,27,14,2023-08-24,1,11.285714285714286
V007,2023-08-05,64680,Logistics,EU,2023-08-22,17,16,2023-09-07,1,11.466666666666667
V007,2023-08-30,33665,Logistics,Asia,2023-11-11,73,12,2023-11-23,1,11.75
V007,2023-09-02,16841,Services,Africa,2023-10-14,42,13,2023-10-27,1,11.764705882352942
V007,2023-09-15,11150,Services,US,2023-12-09,85,9,2023-12-18,1,11.833333333333334
V007,2023-09-29,9775,Technology,US,2023-10-24,25,14,2023-11-07,1,11.68421052631579
V007,2023-10-17,55118,Services,Asia,2023-11-17,31,14,2023-12-01,1,11.8
V007,2023-10-24,65409,Technology,US,2024-02-04,103,9,2024-02-13,1,11.904761904761905
V007,2023-11-06,58840,Logistics,US,2024-02-28,114,9,2024-03-08,1,11.772727272727273
V007,2023-11-19,59460,Services,Asia,2024-01-24,66,13,2024-02-06,1,11.652173913043478
V007,2023-11-24,60499,Services,EU,2024-02-03,71,11,2024-02-14,1,11.708333333333334
V007,2023-12-11,2516,Technology,US,2024-02-02,53,10,2024-02-12,1,11.68
V007,2023-12-30,12755,Technology,Asia,2024-04-20,112,10,2024-04-30,1,11.615384615384615
V007,2024-01-27,35610,Services,EU,2024-04-15,79,8,2024-04-23,1,11.555555555555555
V007,2024-02-09,36896,Technology,Africa,2024-03-19,39,15,2024-04-03,1,11.428571428571429
V007,2024-02-13,59636,Raw Materials,EU,2024-04-01,48,12,2024-04-13,1,11.551724137931034
V007,2024-03-14,66136,Services,EU,2024-07-06,114,9,2024-07-15,1,11.566666666666666
V007,2024-03-31,28116,Services,US,2024-04-21,21,13,2024-05-04,1,11.483870967741936
V007,2024-04-08,39416,Services,EU,2024-06-13,66,12,2024-06-25,1,11.53125
V007,2024-04-10,40293,Services,Africa,2024-06-10,61,14,2024-06-24,1,11.545454545454545
V007,2024-04-11,17742,Technology,Africa,2024-05-16,35,16,2024-06-01,1,11.617647058823529
V007,2024-05-02,50427,Logistics,US,2024-05-12,10,16,2024-05-28,1,11.742857142857142
V007,2024-05-12,63160,Technology,Asia,2024-06-13,32,12,2024-06-25,1,11.86111111111111
V007,2024-05-18,3063,Raw Materials,EU,2024-06-27,40,10,2024-07-07,1,11.864864864864865
V007,2024-05-20,43174,Raw Materials,US,2024-07-30,71,11,2024-08-10,1,11.81578947368421
V007,2024-05-23,74864,Logistics,EU,2024-08-18,87,11,2024-08-29,1,11.794871794871796
V007,2024-05-30,11986,Services,Asia,2024-06-19,20,16,2024-07-05,1,11.775
V007,2024-06-02,26382,Services,Asia,2024-08-12,71,10,2024-08-22,1,11.878048780487806
V007,2024-06-11,15331,Technology,EU,2024-08-24,74,9,2024-09-02,1,11.833333333333334
V007,2024-06-13,9561,Raw Materials,Africa,2024-08-23,71,12,2024-09-04,1,11.767441860465116
V007,2024-07-08,63402,Raw Materials,Asia,2024-11-05,120,8,2024-11-13,1,11.772727272727273
V007,2024-07-16,25671,Raw Materials,EU,2024-11-08,115,8,2024-11-16,1,11.688888888888888
V007,2024-07-22,45163,Services,Asia,2024-08-13,22,16,2024-08-29,1,11.608695652173912
V007,2024-08-03,1675,Services,Asia,2024-09-19,47,11,2024-09-30,1,11.702127659574469
V007,2024-08-17,69424,Services,EU,2024-11-27,102,8,2024-12-05,1,11.6875
V007,2024-08-21,39835,Raw Materials,US,2024-09-27,37,13,2024-10-10,1,11.612244897959183
V007,2024-09-08,57299,Technology,EU,2024-10-16,38,13,2024-10-29,1,11.64
V007,2024-09-08,66908,Raw Materials,Asia,2024-11-18,71,12,2024-11-30,1,11.666666666666666
V007,2024-09-11,66640,Services,US,2024-12-22,102,7,2024-12-29,1,11.673076923076923
V007,2024-09-21,561,Technology,US,2024-11-07,47,9,2024-11-16,1,11.584905660377359
V007,2024-11-03,43417,Raw Materials,US,2024-11-14,11,16,2024-11-30,1,11.537037037037036
V007,2024-11-09,3981,Services,EU,2024-12-31,52,11,2025-01-11,1,11.618181818181819
V007,2024-11-14,74638,Services,Asia,2025-01-12,59,11,2025-01-23,1,11.607142857142858
V007,2024-12-02,48877,Logistics,EU,2025-02-03,63,13,2025-02-16,1,11.596491228070175
V007,2024-12-05,70700,Services,US,2025-02-28,85,9,2025-03-09,1,11.620689655172415
V007,2024-12-08,31123,Raw Materials,Asia,2024-12-19,11,16,2025-01-04,1,11.576271186440678
V007,2024-12-13,18040,Services,Asia,2025-01-05,23,15,2025-01-20,1,11.65
V007,2024-12-28,69413,Logistics,US,2025-03-23,85,10,2025-04-02,1,11.704918032786885
V007,2024-12-28,50003,Logistics,Africa,2025-02-23,57,15,2025-03-10,1,11.67741935483871
V008,2023-01-03,30315,Technology,US,2023-04-01,88,8,2023-04-09,1,0.0
V008,2023-01-19,50807,Raw Materials,EU,2023-03-01,41,12,2023-03-13,1,8.0
V008,2023-02-03,5664,Logistics,Africa,2023-02-24,21,17,2023-03-13,1,10.0
V008,2023-02-03,30420,Logistics,US,2023-04-13,69,11,2023-04-24,1,12.333333333333334
V008,2023-02-20,43654,Raw Materials,Africa,2023-05-21,90,11,2023-06-01,1,12.0
V008,2023-02-24,14990,Technology,US,2023-04-19,54,12,2023-05-01,1,11.8
V008,2023-02-27,61466,Logistics,US,2023-06-11,104,8,2023-06-19,1,11.833333333333334
V008,2023-02-28,72659,Raw Materials,Asia,2023-04-01,32,15,2023-04-16,1,11.285714285714286
V008,2023-03-06,17178,Logistics,Asia,2023-03-24,18,17,2023-04-10,1,11.75
V008,2023-03-07,47457,Logistics,Asia,2023-05-13,67,13,2023-05-26,1,12.333333333333334
V008,2023-03-08,66157,Logistics,Africa,2023-03-22,14,17,2023-04-08,1,12.4
V008,2023-04-25,11911,Technology,EU,2023-06-11,47,12,2023-06-23,1,12.818181818181818
V008,2023-05-06,45946,Raw Materials,EU,2023-08-16,102,9,2023-08-25,1,12.75
V008,2023-05-20,39106,Logistics,Africa,2023-06-21,32,16,2023-07-07,1,12.461538461538462
V008,2023-05-20,74662,Technology,Africa,2023-06-26,37,15,2023-07-11,1,12.714285714285714
V008,2023-05-27,44758,Raw Materials,EU,2023-09-24,120,7,2023-10-01,1,12.866666666666667
V008,2023-06-05,68582,Logistics,EU,2023-07-04,29,15,2023-07-19,1,12.5
V008,2023-07-02,52601,Technology,EU,2023-10-24,114,7,2023-10-31,1,12.647058823529411
V008,2023-07-24,39434,Technology,EU,2023-11-03,102,9,2023-11-12,1,12.333333333333334
V008,2023-07-24,605,Logistics,Asia,2023-07-31,7,15,2023-08-15,1,12.157894736842104
V008,2023-07-25,45854,Technology,Asia,2023-09-27,64,12,2023-10-09,1,12.3
V008,2023-08-03,26355,Raw Materials,US,2023-11-18,107,8,2023-11-26,1,12.285714285714286
V008,2023-08-05,56240,Technology,Asia,2023-12-02,119,7,2023-12-09,1,12.090909090909092
V008,2023-08-10,36698,Raw Materials,Africa,2023-11-29,111,12,2023-12-11,1,11.869565217391305
V008,2023-08-18,56273,Services,US,2023-11-05,79,10,2023-11-15,1,11.875
V008,2023-10-31,50151,Raw Materials,US,2023-11-26,26,16,2023-12-12,1,11.8
V008,2023-11-03,71503,Technology,EU,2024-01-13,71,12,2024-01-25,1,11.961538461538462
V008,2023-11-14,9873,Services,US,2024-02-27,105,8,2024-03-06,1,11.962962962962964
V008,2023-11-24,2514,Technology,EU,2023-12-21,27,15,2024-01-05,1,11.821428571428571
V008,2023-12-01,10314,Logistics,Asia,2024-02-16,77,13,2024-02-29,1,11.931034482758621
V008,2023-12-11,13183,Technology,US,2024-03-16,96,9,2024-03-25,1,11.966666666666667
V008,2023-12-19,15389,Technology,EU,2024-03-13,85,10,2024-03-23,1,11.870967741935484
V008,2024-01-04,49721,Technology,EU,2024-01-12,8,16,2024-01-28,1,11.8125
V008,2024-01-12,14837,Logistics,US,2024-03-28,76,11,2024-04-08,1,11.93939393939394
V008,2024-01-14,5026,Raw Materials,Asia,2024-02-26,43,13,2024-03-10,1,11.911764705882353
V008,2024-02-23,6383,Technology,EU,2024-06-20,118,7,2024-06-27,1,11.942857142857143
V008,2024-02-25,45578,Logistics,EU,2024-04-28,63,14,2024-05-12,1,11.805555555555555
V008,2024-02-26,14474,Logistics,US,2024-03-31,34,13,2024-04-13,1,11.864864864864865
V008,2024-02-27,74528,Logistics,Africa,2024-04-01,34,16,2024-04-17,1,11.894736842105264
V008,2024-02-29,61232,Raw Materials,EU,2024-03-28,28,15,2024-04-12,1,12.0
V008,2024-03-06,32049,Logistics,Asia,2024-05-17,72,11,2024-05-28,1,12.075
V008,2024-03-08,72587,Services,EU,2024-04-07,30,14,2024-04-21,1,12.048780487804878
V008,2024-03-26,17375,Raw Materials,Asia,2024-04-18,23,16,2024-05-04,1,12.095238095238095
V008,2024-04-09,66749,Technology,Africa,2024-08-02,115,9,2024-08-11,1,12.186046511627907
V008,2024-04-24,18532,Services,Africa,2024-08-19,117,7,2024-08-26,1,12.113636363636363
V008,2024-05-21,14999,Logistics,Africa,2024-07-10,50,14,2024-07-24,1,12.0
V008,2024-06-06,74323,Raw Materials,Asia,2024-08-28,83,10,2024-09-07,1,12.043478260869565
V008,2024-06-23,48203,Technology,Africa,2024-08-05,43,14,2024-08-19,1,12.0
V008,2024-08-29,51658,Raw Materials,EU,2024-09-18,20,15,2024-10-03,1,12.041666666666666
V008,2024-09-07,64195,Services,US,2024-12-19,103,8,2024-12-27,1,12.10204081632653
V008,2024-09-18,41859,Raw Materials,Africa,2024-12-24,97,8,2025-01-01,1,12.02
V008,2024-09-21,11179,Raw Materials,Asia,2025-01-13,114,8,2025-01-21,1,11.941176470588236
V008,2024-10-06,44788,Raw Materials,Africa,2024-10-14,8,16,2024-10-30,1,11.865384615384615
V008,2024-10-07,40932,Technology,EU,2024-10-18,11,15,2024-11-02,1,11.943396226415095
V008,2024-10-14,73874,Raw Materials,Asia,2025-01-03,81,10,2025-01-13,1,12.0
V008,2024-10-23,22832,Raw Materials,Africa,2024-11-25,33,16,2024-12-11,1,11.963636363636363
V008,2024-10-26,23829,Logistics,Asia,2025-02-18,115,9,2025-02-27,1,12.035714285714286
V008,2024-11-11,9031,Logistics,EU,2025-02-19,100,11,2025-03-02,1,11.982456140350877
V008,2024-12-19,38810,Services,US,2025-03-23,94,9,2025-04-01,1,11.96551724137931
V008,2024-12-26,46364,Technology,Asia,2025-03-18,82,10,2025-03-28,1,11.915254237288135
V009,2023-01-21,24188,Services,Asia,2023-04-09,78,11,2023-04-20,1,0.0
V009,2023-02-13,19800,Technology,Africa,2023-03-12,27,15,2023-03-27,1,11.0
V009,2023-02-20,32027,Services,Africa,2023-03-13,21,15,2023-03-28,1,13.0
V009,2023-03-01,24369,Services,Africa,2023-03-11,10,17,2023-03-28,1,13.666666666666666
V009,2023-03-08,6970,Technology,Africa,2023-04-13,36,13,2023-04-26,1,14.5
V009,2023-03-10,55256,Technology,US,2023-07-03,115,7,2023-07-10,1,14.2
V009,2023-03-11,66472,Logistics,EU,2023-03-29,18,17,2023-04-15,1,13.0
V009,2023-03-12,38716,Services,Africa,2023-05-12,61,12,2023-05-24,1,13.571428571428571
V009,2023-03-29,13554,Technology,Africa,2023-06-02,65,12,2023-06-14,1,13.375
